province,model,bodyType,month,isSpringFestival,sales12MonthAgo,sales11MonthAgo,sales10MonthAgo,sales9MonthAgo,sales8MonthAgo,sales7MonthAgo,sales6MonthAgo,sales5MonthAgo,sales4MonthAgo,sales3MonthAgo,sales2MonthAgo,sales1MonthAgo,averageSales2Month,averageSales3Month,firstOrderTrend1,firstOrderTrend2,secondOrderTrend
3,56,1,2,1,288,415,322,461,499,595,688,789,875,960.0,1163.0,0.0,582.0,708.0,-1163.0,203.0,-1366.0
4,56,1,2,1,212,313,278,276,253,302,320,338,287,368.0,362.0,0.0,181.0,243.0,-362.0,-6.0,-356.0
5,56,1,2,1,903,1084,938,1042,1247,1538,1846,1788,1737,1869.0,2632.0,0.0,1316.0,1500.0,-2632.0,763.0,-3395.0
6,56,1,2,1,304,330,322,356,545,585,712,755,739,765.0,1083.0,0.0,542.0,616.0,-1083.0,318.0,-1401.0
7,56,1,2,1,389,569,611,624,776,1014,1189,1170,1211,1183.0,1637.0,0.0,818.0,940.0,-1637.0,454.0,-2091.0
8,56,1,2,1,198,368,305,370,503,552,733,652,718,658.0,959.0,0.0,480.0,539.0,-959.0,301.0,-1260.0
9,56,1,2,1,341,825,879,785,1142,1134,1550,1490,1748,1989.0,2001.0,0.0,1000.0,1330.0,-2001.0,12.0,-2013.0
10,56,1,2,1,149,235,168,197,226,296,330,369,365,417.0,463.0,0.0,232.0,293.0,-463.0,46.0,-509.0
11,56,1,2,1,650,861,854,961,1280,1420,1671,1770,1868,2033.0,2479.0,0.0,1240.0,1504.0,-2479.0,446.0,-2925.0
12,56,1,2,1,159,229,268,266,354,440,475,407,474,514.0,644.0,0.0,322.0,386.0,-644.0,130.0,-774.0
13,56,1,2,1,478,608,767,810,890,1254,1423,1432,1560,1629.0,2397.0,0.0,1198.0,1342.0,-2397.0,768.0,-3165.0
14,56,1,2,1,502,672,701,850,1415,1787,1789,1724,2048,1912.0,3060.0,0.0,1530.0,1657.0,-3060.0,1148.0,-4208.0
15,56,1,2,1,292,530,641,696,932,1254,1486,1797,1857,1925.0,2439.0,0.0,1220.0,1455.0,-2439.0,514.0,-2953.0
16,56,1,2,1,201,313,330,347,462,609,643,609,716,696.0,916.0,0.0,458.0,537.0,-916.0,220.0,-1136.0
17,56,1,2,1,503,671,579,591,827,934,1043,1138,1066,1187.0,1811.0,0.0,906.0,999.0,-1811.0,624.0,-2435.0
18,56,1,2,1,129,211,219,281,359,378,470,543,521,626.0,605.0,0.0,302.0,410.0,-605.0,-21.0,-584.0
19,56,1,2,1,125,226,187,250,248,334,351,316,290,309.0,323.0,0.0,162.0,211.0,-323.0,14.0,-337.0
20,56,1,2,1,758,896,740,908,1151,1313,1405,1572,1555,1445.0,2262.0,0.0,1131.0,1236.0,-2262.0,817.0,-3079.0
21,56,1,2,1,333,426,445,444,565,798,975,991,1110,967.0,1581.0,0.0,790.0,849.0,-1581.0,614.0,-2195.0
22,56,1,2,1,117,199,155,143,190,253,271,281,258,403.0,326.0,0.0,163.0,243.0,-326.0,-77.0,-249.0
1,57,3,2,1,29,28,25,38,29,32,29,27,26,23.0,36.0,0.0,18.0,20.0,-36.0,13.0,-49.0
2,57,3,2,1,1190,1187,815,815,786,875,755,817,1016,720.0,852.0,0.0,426.0,524.0,-852.0,132.0,-984.0
3,57,3,2,1,78,117,71,70,60,56,65,70,61,41.0,46.0,0.0,23.0,29.0,-46.0,5.0,-51.0
4,57,3,2,1,118,157,120,110,104,70,81,80,59,99.0,321.0,0.0,160.0,140.0,-321.0,222.0,-543.0
5,57,3,2,1,645,678,519,472,474,468,514,523,495,344.0,445.0,0.0,222.0,263.0,-445.0,101.0,-546.0
6,57,3,2,1,223,191,165,153,149,145,130,226,119,115.0,113.0,0.0,56.0,76.0,-113.0,-2.0,-111.0
7,57,3,2,1,541,513,451,400,375,388,431,348,319,283.0,400.0,0.0,200.0,228.0,-400.0,117.0,-517.0
8,57,3,2,1,115,127,118,117,113,93,103,99,118,123.0,111.0,0.0,56.0,78.0,-111.0,-12.0,-99.0
9,57,3,2,1,505,757,513,503,519,390,440,464,326,357.0,661.0,0.0,330.0,339.0,-661.0,304.0,-965.0
10,57,3,2,1,50,85,53,57,36,20,17,40,26,18.0,30.0,0.0,15.0,16.0,-30.0,12.0,-42.0
11,57,3,2,1,843,857,623,558,495,522,542,537,383,409.0,533.0,0.0,266.0,314.0,-533.0,124.0,-657.0
12,57,3,2,1,89,105,90,70,62,87,69,109,55,55.0,55.0,0.0,28.0,37.0,-55.0,0.0,-55.0
13,57,3,2,1,616,685,621,541,500,570,609,477,446,517.0,641.0,0.0,320.0,386.0,-641.0,124.0,-765.0
14,57,3,2,1,778,753,612,592,519,715,609,950,530,431.0,596.0,0.0,298.0,342.0,-596.0,165.0,-761.0
15,57,3,2,1,498,511,368,351,319,353,307,303,303,273.0,380.0,0.0,190.0,218.0,-380.0,107.0,-487.0
16,57,3,2,1,438,482,408,403,314,306,325,383,287,301.0,352.0,0.0,176.0,218.0,-352.0,51.0,-403.0
17,57,3,2,1,314,375,353,267,377,276,257,258,207,210.0,249.0,0.0,124.0,153.0,-249.0,39.0,-288.0
18,57,3,2,1,140,157,133,146,133,94,101,94,103,86.0,109.0,0.0,54.0,65.0,-109.0,23.0,-132.0
19,57,3,2,1,187,236,191,184,170,200,162,165,162,172.0,216.0,0.0,108.0,129.0,-216.0,44.0,-260.0
20,57,3,2,1,643,771,438,521,498,470,463,469,462,351.0,641.0,0.0,320.0,331.0,-641.0,290.0,-931.0
21,57,3,2,1,155,198,180,157,132,131,161,154,118,145.0,195.0,0.0,98.0,113.0,-195.0,50.0,-245.0
22,57,3,2,1,48,67,46,41,40,28,43,38,20,21.0,54.0,0.0,27.0,25.0,-54.0,33.0,-87.0
1,58,2,2,1,52,74,61,69,81,59,68,101,59,64.0,157.0,0.0,78.0,74.0,-157.0,93.0,-250.0
2,58,2,2,1,119,130,103,154,125,106,113,128,230,173.0,201.0,0.0,100.0,125.0,-201.0,28.0,-229.0
3,58,2,2,1,67,81,65,79,55,51,79,82,89,101.0,194.0,0.0,97.0,98.0,-194.0,93.0,-287.0
4,58,2,2,1,52,132,97,103,144,172,170,133,91,116.0,135.0,0.0,68.0,84.0,-135.0,19.0,-154.0
5,58,2,2,1,454,505,463,516,491,453,624,583,533,557.0,825.0,0.0,412.0,461.0,-825.0,268.0,-1093.0
6,58,2,2,1,96,133,88,118,91,110,111,129,108,229.0,408.0,0.0,204.0,212.0,-408.0,179.0,-587.0
7,58,2,2,1,283,311,395,408,271,332,415,347,344,280.0,507.0,0.0,254.0,262.0,-507.0,227.0,-734.0
8,58,2,2,1,96,135,117,169,144,132,175,152,197,166.0,233.0,0.0,116.0,133.0,-233.0,67.0,-300.0
9,58,2,2,1,127,271,262,258,278,238,265,297,267,378.0,448.0,0.0,224.0,275.0,-448.0,70.0,-518.0
10,58,2,2,1,71,136,107,135,145,104,103,124,139,128.0,219.0,0.0,110.0,116.0,-219.0,91.0,-310.0
11,58,2,2,1,270,342,363,373,289,260,265,382,334,313.0,874.0,0.0,437.0,396.0,-874.0,561.0,-1435.0
12,58,2,2,1,60,84,84,68,64,78,105,104,111,118.0,201.0,0.0,100.0,106.0,-201.0,83.0,-284.0
13,58,2,2,1,390,398,481,498,419,459,630,477,524,519.0,901.0,0.0,450.0,473.0,-901.0,382.0,-1283.0
14,58,2,2,1,268,371,333,363,396,440,436,415,417,417.0,777.0,0.0,388.0,398.0,-777.0,360.0,-1137.0
15,58,2,2,1,81,170,192,246,204,243,235,258,263,241.0,362.0,0.0,181.0,201.0,-362.0,121.0,-483.0
16,58,2,2,1,39,47,55,60,48,51,63,57,69,58.0,76.0,0.0,38.0,45.0,-76.0,18.0,-94.0
17,58,2,2,1,130,231,191,211,178,177,209,244,199,247.0,350.0,0.0,175.0,199.0,-350.0,103.0,-453.0
18,58,2,2,1,51,67,60,67,91,79,101,94,80,198.0,138.0,0.0,69.0,112.0,-138.0,-60.0,-78.0
19,58,2,2,1,21,29,27,30,22,21,21,18,20,34.0,52.0,0.0,26.0,29.0,-52.0,18.0,-70.0
20,58,2,2,1,283,298,337,395,444,428,519,438,436,552.0,2478.0,0.0,1239.0,1010.0,-2478.0,1926.0,-4404.0
21,58,2,2,1,189,261,260,236,226,286,349,325,354,355.0,723.0,0.0,362.0,359.0,-723.0,368.0,-1091.0
22,58,2,2,1,10,21,11,20,18,12,17,12,8,32.0,31.0,0.0,16.0,21.0,-31.0,-1.0,-30.0
1,59,2,2,1,125,223,190,233,237,1154,290,404,302,1094.0,3668.0,0.0,1834.0,1587.0,-3668.0,2574.0,-6242.0
2,59,2,2,1,67,68,72,70,100,79,62,75,86,105.0,124.0,0.0,62.0,76.0,-124.0,19.0,-143.0
3,59,2,2,1,63,95,64,75,89,75,89,111,84,104.0,121.0,0.0,60.0,75.0,-121.0,17.0,-138.0
4,59,2,2,1,29,64,61,50,56,417,666,51,34,72.0,50.0,0.0,25.0,41.0,-50.0,-22.0,-28.0
5,59,2,2,1,251,246,265,230,226,834,315,368,297,307.0,1150.0,0.0,575.0,486.0,-1150.0,843.0,-1993.0
6,59,2,2,1,244,232,308,344,363,315,452,583,523,551.0,669.0,0.0,334.0,407.0,-669.0,118.0,-787.0
7,59,2,2,1,326,341,453,371,362,372,520,630,555,505.0,698.0,0.0,349.0,401.0,-698.0,193.0,-891.0
8,59,2,2,1,126,162,162,182,154,558,292,187,206,250.0,283.0,0.0,142.0,178.0,-283.0,33.0,-316.0
9,59,2,2,1,130,374,366,407,481,329,409,478,509,593.0,810.0,0.0,405.0,468.0,-810.0,217.0,-1027.0
10,59,2,2,1,76,136,99,136,130,103,145,204,198,227.0,261.0,0.0,130.0,163.0,-261.0,34.0,-295.0
11,59,2,2,1,656,751,787,807,758,1395,929,1015,1091,1085.0,1420.0,0.0,710.0,835.0,-1420.0,335.0,-1755.0
12,59,2,2,1,138,232,271,262,250,268,377,418,451,461.0,560.0,0.0,280.0,340.0,-560.0,99.0,-659.0
13,59,2,2,1,249,293,362,351,329,285,374,411,366,401.0,579.0,0.0,290.0,327.0,-579.0,178.0,-757.0
14,59,2,2,1,320,512,660,557,721,719,991,1189,1206,1267.0,1764.0,0.0,882.0,1010.0,-1764.0,497.0,-2261.0
15,59,2,2,1,193,342,341,375,377,337,402,499,496,510.0,668.0,0.0,334.0,393.0,-668.0,158.0,-826.0
16,59,2,2,1,161,272,326,270,280,775,316,371,390,456.0,542.0,0.0,271.0,333.0,-542.0,86.0,-628.0
17,59,2,2,1,132,232,212,222,268,261,329,457,434,466.0,706.0,0.0,353.0,391.0,-706.0,240.0,-946.0
18,59,2,2,1,74,106,104,121,115,77,91,131,145,172.0,201.0,0.0,100.0,124.0,-201.0,29.0,-230.0
19,59,2,2,1,51,75,101,66,42,52,68,79,54,48.0,75.0,0.0,38.0,41.0,-75.0,27.0,-102.0
20,59,2,2,1,33,53,51,65,76,57,46,63,70,100.0,123.0,0.0,62.0,74.0,-123.0,23.0,-146.0
21,59,2,2,1,64,143,136,155,142,754,199,271,274,293.0,321.0,0.0,160.0,205.0,-321.0,28.0,-349.0
22,59,2,2,1,29,33,28,48,27,21,28,21,14,20.0,25.0,0.0,12.0,15.0,-25.0,5.0,-30.0
1,60,1,2,1,84,128,99,108,102,143,141,92,87,172.0,143.0,0.0,72.0,105.0,-143.0,-29.0,-114.0
2,60,1,2,1,84,119,80,84,87,136,120,95,78,103.0,102.0,0.0,51.0,68.0,-102.0,-1.0,-101.0
3,60,1,2,1,41,62,87,86,67,58,68,69,69,79.0,70.0,0.0,35.0,50.0,-70.0,-9.0,-61.0
4,60,1,2,1,65,74,70,62,63,53,50,55,67,92.0,75.0,0.0,38.0,56.0,-75.0,-17.0,-58.0
5,60,1,2,1,184,223,201,224,188,192,262,301,197,237.0,221.0,0.0,110.0,153.0,-221.0,-16.0,-205.0
6,60,1,2,1,107,149,150,152,146,136,174,138,155,169.0,193.0,0.0,96.0,121.0,-193.0,24.0,-217.0
7,60,1,2,1,74,162,163,162,117,116,158,179,155,169.0,165.0,0.0,82.0,111.0,-165.0,-4.0,-161.0
8,60,1,2,1,25,46,41,28,30,28,32,32,26,40.0,33.0,0.0,16.0,24.0,-33.0,-7.0,-26.0
9,60,1,2,1,264,527,387,410,437,440,502,480,480,728.0,677.0,0.0,338.0,468.0,-677.0,-51.0,-626.0
10,60,1,2,1,121,197,152,163,152,143,162,143,132,158.0,190.0,0.0,95.0,116.0,-190.0,32.0,-222.0
11,60,1,2,1,213,408,324,345,284,373,290,342,314,428.0,412.0,0.0,206.0,280.0,-412.0,-16.0,-396.0
12,60,1,2,1,50,101,76,71,82,82,105,75,85,87.0,101.0,0.0,50.0,63.0,-101.0,14.0,-115.0
13,60,1,2,1,50,116,95,137,104,134,131,121,110,110.0,125.0,0.0,62.0,78.0,-125.0,15.0,-140.0
14,60,1,2,1,78,142,114,90,124,140,149,132,125,118.0,153.0,0.0,76.0,90.0,-153.0,35.0,-188.0
15,60,1,2,1,185,307,317,322,277,351,327,287,278,377.0,354.0,0.0,177.0,244.0,-354.0,-23.0,-331.0
16,60,1,2,1,129,200,183,140,190,186,222,164,183,225.0,230.0,0.0,115.0,152.0,-230.0,5.0,-235.0
17,60,1,2,1,215,330,301,296,262,319,373,282,230,301.0,283.0,0.0,142.0,195.0,-283.0,-18.0,-265.0
18,60,1,2,1,57,96,88,101,91,78,106,100,89,130.0,112.0,0.0,56.0,81.0,-112.0,-18.0,-94.0
19,60,1,2,1,59,109,102,100,85,79,140,123,99,119.0,104.0,0.0,52.0,74.0,-104.0,-15.0,-89.0
20,60,1,2,1,89,140,134,104,264,151,136,117,92,123.0,125.0,0.0,62.0,83.0,-125.0,2.0,-127.0
21,60,1,2,1,154,228,212,258,163,256,338,207,301,277.0,265.0,0.0,132.0,181.0,-265.0,-12.0,-253.0
22,60,1,2,1,35,91,67,47,50,39,70,62,56,83.0,58.0,0.0,29.0,47.0,-58.0,-25.0,-33.0
1,1,1,3,0,309,264,241,251,240,298,308,270,286,312.0,0.0,0.0,0.0,104.0,0.0,-312.0,312.0
2,1,1,3,0,302,243,321,230,362,323,306,298,333,331.0,0.0,0.0,0.0,110.0,0.0,-331.0,331.0
3,1,1,3,0,201,176,192,155,199,170,176,134,180,173.0,0.0,0.0,0.0,58.0,0.0,-173.0,173.0
4,1,1,3,0,472,340,407,314,302,310,293,226,297,275.0,0.0,0.0,0.0,92.0,0.0,-275.0,275.0
5,1,1,3,0,378,337,331,336,304,330,449,303,332,456.0,0.0,0.0,0.0,152.0,0.0,-456.0,456.0
6,1,1,3,0,132,155,144,166,155,166,192,153,158,204.0,0.0,0.0,0.0,68.0,0.0,-204.0,204.0
7,1,1,3,0,412,484,450,432,449,413,563,371,467,471.0,0.0,0.0,0.0,157.0,0.0,-471.0,471.0
8,1,1,3,0,249,182,251,173,213,197,239,166,188,200.0,0.0,0.0,0.0,67.0,0.0,-200.0,200.0
9,1,1,3,0,2958,2368,2754,2696,2582,2782,2822,2740,2953,2821.0,0.0,0.0,0.0,940.0,0.0,-2821.0,2821.0
10,1,1,3,0,383,277,377,293,309,331,402,304,307,371.0,0.0,0.0,0.0,124.0,0.0,-371.0,371.0
11,1,1,3,0,817,617,720,689,718,682,759,664,694,799.0,0.0,0.0,0.0,266.0,0.0,-799.0,799.0
12,1,1,3,0,191,154,186,149,156,168,164,152,189,181.0,0.0,0.0,0.0,60.0,0.0,-181.0,181.0
13,1,1,3,0,297,311,328,293,325,352,363,288,305,349.0,0.0,0.0,0.0,116.0,0.0,-349.0,349.0
14,1,1,3,0,355,393,307,297,380,309,344,274,282,369.0,0.0,0.0,0.0,123.0,0.0,-369.0,369.0
15,1,1,3,0,621,561,562,591,624,669,649,620,676,853.0,0.0,0.0,0.0,284.0,0.0,-853.0,853.0
16,1,1,3,0,445,423,403,455,424,361,409,246,307,502.0,0.0,0.0,0.0,167.0,0.0,-502.0,502.0
17,1,1,3,0,297,304,284,259,316,280,304,238,308,369.0,0.0,0.0,0.0,123.0,0.0,-369.0,369.0
18,1,1,3,0,307,209,324,299,311,316,288,299,291,308.0,0.0,0.0,0.0,103.0,0.0,-308.0,308.0
19,1,1,3,0,775,692,738,626,805,715,744,592,725,795.0,0.0,0.0,0.0,265.0,0.0,-795.0,795.0
20,1,1,3,0,126,107,119,138,135,104,119,88,116,131.0,0.0,0.0,0.0,44.0,0.0,-131.0,131.0
21,1,1,3,0,295,292,328,285,305,307,293,289,342,332.0,0.0,0.0,0.0,111.0,0.0,-332.0,332.0
22,1,1,3,0,401,305,324,284,313,335,248,234,302,325.0,0.0,0.0,0.0,108.0,0.0,-325.0,325.0
1,2,2,3,0,442,321,383,408,481,506,615,423,528,509.0,0.0,0.0,0.0,170.0,0.0,-509.0,509.0
2,2,2,3,0,403,325,415,354,487,506,484,430,474,390.0,0.0,0.0,0.0,130.0,0.0,-390.0,390.0
3,2,2,3,0,316,260,258,252,263,332,312,348,334,351.0,0.0,0.0,0.0,117.0,0.0,-351.0,351.0
4,2,2,3,0,470,369,376,352,396,326,421,261,344,338.0,0.0,0.0,0.0,113.0,0.0,-338.0,338.0
5,2,2,3,0,806,700,679,724,721,901,1021,668,951,949.0,0.0,0.0,0.0,316.0,0.0,-949.0,949.0
6,2,2,3,0,317,315,350,352,460,517,524,468,556,699.0,0.0,0.0,0.0,233.0,0.0,-699.0,699.0
7,2,2,3,0,1060,1229,1119,1113,1342,1502,1693,1251,1337,1344.0,0.0,0.0,0.0,448.0,0.0,-1344.0,1344.0
8,2,2,3,0,407,358,384,335,452,519,543,477,486,492.0,0.0,0.0,0.0,164.0,0.0,-492.0,492.0
9,2,2,3,0,10371,8733,8990,9100,9110,10367,11177,10502,10371,10504.0,0.0,0.0,0.0,3501.0,0.0,-10504.0,10504.0
10,2,2,3,0,1074,832,939,901,1075,1222,1237,949,1026,968.0,0.0,0.0,0.0,323.0,0.0,-968.0,968.0
11,2,2,3,0,2184,1828,1916,1948,2090,2406,2465,2160,2416,2381.0,0.0,0.0,0.0,794.0,0.0,-2381.0,2381.0
12,2,2,3,0,545,463,483,513,576,577,634,470,499,532.0,0.0,0.0,0.0,177.0,0.0,-532.0,532.0
13,2,2,3,0,847,1025,993,829,1052,1183,1231,1018,1146,1142.0,0.0,0.0,0.0,381.0,0.0,-1142.0,1142.0
14,2,2,3,0,968,944,932,1043,1153,1163,1133,861,1082,1028.0,0.0,0.0,0.0,343.0,0.0,-1028.0,1028.0
15,2,2,3,0,1969,1744,1919,1847,2165,2419,2373,1801,2107,2119.0,0.0,0.0,0.0,706.0,0.0,-2119.0,2119.0
16,2,2,3,0,734,619,699,876,984,989,1033,795,944,1169.0,0.0,0.0,0.0,390.0,0.0,-1169.0,1169.0
17,2,2,3,0,769,687,748,707,821,1006,917,750,869,773.0,0.0,0.0,0.0,258.0,0.0,-773.0,773.0
18,2,2,3,0,1607,1181,1494,1511,1522,1699,1828,1443,1626,1463.0,0.0,0.0,0.0,488.0,0.0,-1463.0,1463.0
19,2,2,3,0,1905,1837,1784,1845,2218,2361,2147,1842,2177,1994.0,0.0,0.0,0.0,665.0,0.0,-1994.0,1994.0
20,2,2,3,0,285,259,240,371,328,317,303,226,315,349.0,0.0,0.0,0.0,116.0,0.0,-349.0,349.0
21,2,2,3,0,369,435,466,394,526,525,529,505,572,547.0,0.0,0.0,0.0,182.0,0.0,-547.0,547.0
22,2,2,3,0,1186,639,827,849,957,1229,987,782,1050,892.0,0.0,0.0,0.0,297.0,0.0,-892.0,892.0
1,3,1,3,0,187,162,155,200,158,195,163,105,146,175.0,0.0,0.0,0.0,58.0,0.0,-175.0,175.0
2,3,1,3,0,293,226,236,265,410,329,332,296,336,319.0,0.0,0.0,0.0,106.0,0.0,-319.0,319.0
3,3,1,3,0,228,241,255,251,306,251,232,183,204,204.0,0.0,0.0,0.0,68.0,0.0,-204.0,204.0
4,3,1,3,0,627,524,389,503,552,475,412,404,331,347.0,0.0,0.0,0.0,116.0,0.0,-347.0,347.0
5,3,1,3,0,377,355,370,404,481,373,432,264,442,404.0,0.0,0.0,0.0,135.0,0.0,-404.0,404.0
6,3,1,3,0,127,116,129,142,151,124,165,116,140,133.0,0.0,0.0,0.0,44.0,0.0,-133.0,133.0
7,3,1,3,0,353,334,323,407,400,410,471,322,400,386.0,0.0,0.0,0.0,129.0,0.0,-386.0,386.0
8,3,1,3,0,189,173,157,177,211,167,160,125,164,165.0,0.0,0.0,0.0,55.0,0.0,-165.0,165.0
9,3,1,3,0,1738,1536,1581,1833,1828,1593,1985,1468,1849,1680.0,0.0,0.0,0.0,560.0,0.0,-1680.0,1680.0
10,3,1,3,0,197,149,174,163,216,133,185,158,222,213.0,0.0,0.0,0.0,71.0,0.0,-213.0,213.0
11,3,1,3,0,446,386,375,444,454,461,476,350,444,456.0,0.0,0.0,0.0,152.0,0.0,-456.0,456.0
12,3,1,3,0,113,112,112,126,130,154,177,120,135,111.0,0.0,0.0,0.0,37.0,0.0,-111.0,111.0
13,3,1,3,0,371,364,437,425,531,444,375,300,363,361.0,0.0,0.0,0.0,120.0,0.0,-361.0,361.0
14,3,1,3,0,331,306,338,396,390,320,382,301,333,285.0,0.0,0.0,0.0,95.0,0.0,-285.0,285.0
15,3,1,3,0,349,335,366,380,435,444,478,383,410,433.0,0.0,0.0,0.0,144.0,0.0,-433.0,433.0
16,3,1,3,0,271,255,230,322,292,267,293,194,219,238.0,0.0,0.0,0.0,79.0,0.0,-238.0,238.0
17,3,1,3,0,275,262,250,285,292,286,299,216,222,198.0,0.0,0.0,0.0,66.0,0.0,-198.0,198.0
18,3,1,3,0,107,85,111,132,133,94,129,102,123,116.0,0.0,0.0,0.0,39.0,0.0,-116.0,116.0
19,3,1,3,0,529,433,489,457,606,708,531,506,552,570.0,0.0,0.0,0.0,190.0,0.0,-570.0,570.0
20,3,1,3,0,188,148,168,179,203,176,174,114,143,150.0,0.0,0.0,0.0,50.0,0.0,-150.0,150.0
21,3,1,3,0,288,291,280,277,346,254,290,201,173,274.0,0.0,0.0,0.0,91.0,0.0,-274.0,274.0
22,3,1,3,0,306,267,240,317,304,316,199,191,233,316.0,0.0,0.0,0.0,105.0,0.0,-316.0,316.0
1,4,2,3,0,135,131,161,142,167,201,221,204,244,241.0,0.0,0.0,0.0,80.0,0.0,-241.0,241.0
2,4,2,3,0,159,185,191,176,253,332,399,317,430,450.0,0.0,0.0,0.0,150.0,0.0,-450.0,450.0
3,4,2,3,0,136,148,139,117,145,167,204,226,182,234.0,0.0,0.0,0.0,78.0,0.0,-234.0,234.0
4,4,2,3,0,179,166,96,85,131,159,164,150,176,192.0,0.0,0.0,0.0,64.0,0.0,-192.0,192.0
5,4,2,3,0,361,425,290,324,427,553,667,370,470,634.0,0.0,0.0,0.0,211.0,0.0,-634.0,634.0
6,4,2,3,0,204,182,203,195,266,313,338,363,329,326.0,0.0,0.0,0.0,109.0,0.0,-326.0,326.0
7,4,2,3,0,357,467,449,285,377,522,729,587,608,608.0,0.0,0.0,0.0,203.0,0.0,-608.0,608.0
8,4,2,3,0,148,181,165,127,190,198,230,208,227,280.0,0.0,0.0,0.0,93.0,0.0,-280.0,280.0
9,4,2,3,0,3992,3988,3668,3906,4522,4949,5596,4889,5245,5402.0,0.0,0.0,0.0,1801.0,0.0,-5402.0,5402.0
10,4,2,3,0,443,418,434,344,461,540,630,553,544,603.0,0.0,0.0,0.0,201.0,0.0,-603.0,603.0
11,4,2,3,0,982,1039,1051,947,1072,1268,1400,1213,1183,1289.0,0.0,0.0,0.0,430.0,0.0,-1289.0,1289.0
12,4,2,3,0,254,328,298,271,331,451,520,466,388,442.0,0.0,0.0,0.0,147.0,0.0,-442.0,442.0
13,4,2,3,0,584,570,485,345,559,623,645,615,535,587.0,0.0,0.0,0.0,196.0,0.0,-587.0,587.0
14,4,2,3,0,578,638,439,516,644,816,854,726,725,750.0,0.0,0.0,0.0,250.0,0.0,-750.0,750.0
15,4,2,3,0,1438,1404,1200,1131,1522,1730,1887,1466,1612,1720.0,0.0,0.0,0.0,573.0,0.0,-1720.0,1720.0
16,4,2,3,0,461,459,468,446,524,665,780,873,715,831.0,0.0,0.0,0.0,277.0,0.0,-831.0,831.0
17,4,2,3,0,436,554,554,548,663,787,891,679,645,705.0,0.0,0.0,0.0,235.0,0.0,-705.0,705.0
18,4,2,3,0,535,612,676,709,737,966,1034,837,825,906.0,0.0,0.0,0.0,302.0,0.0,-906.0,906.0
19,4,2,3,0,610,646,562,459,596,792,810,690,865,827.0,0.0,0.0,0.0,276.0,0.0,-827.0,827.0
20,4,2,3,0,166,157,116,162,140,173,200,168,168,214.0,0.0,0.0,0.0,71.0,0.0,-214.0,214.0
21,4,2,3,0,202,242,221,226,279,358,344,333,331,356.0,0.0,0.0,0.0,119.0,0.0,-356.0,356.0
22,4,2,3,0,233,244,241,205,236,349,303,327,519,331.0,0.0,0.0,0.0,110.0,0.0,-331.0,331.0
1,5,3,3,0,267,169,193,170,168,208,216,192,208,319.0,0.0,0.0,0.0,106.0,0.0,-319.0,319.0
2,5,3,3,0,2754,2281,2227,1995,2206,1981,2469,3585,3111,3929.0,0.0,0.0,0.0,1310.0,0.0,-3929.0,3929.0
3,5,3,3,0,680,487,440,356,384,433,467,506,620,679.0,0.0,0.0,0.0,226.0,0.0,-679.0,679.0
4,5,3,3,0,197,124,132,112,101,80,136,106,116,176.0,0.0,0.0,0.0,59.0,0.0,-176.0,176.0
5,5,3,3,0,1481,1090,1021,990,1018,1119,1242,1321,1366,1656.0,0.0,0.0,0.0,552.0,0.0,-1656.0,1656.0
6,5,3,3,0,1518,1284,1266,1165,1072,1126,1266,1339,1314,2026.0,0.0,0.0,0.0,675.0,0.0,-2026.0,2026.0
7,5,3,3,0,2839,2545,2879,2279,2583,2917,2744,3229,2974,4723.0,0.0,0.0,0.0,1574.0,0.0,-4723.0,4723.0
8,5,3,3,0,1353,1118,1259,955,1154,1235,1338,1662,1670,2474.0,0.0,0.0,0.0,825.0,0.0,-2474.0,2474.0
9,5,3,3,0,2180,1684,1684,1682,1409,1573,1720,1696,1650,2071.0,0.0,0.0,0.0,690.0,0.0,-2071.0,2071.0
10,5,3,3,0,2310,1540,1616,1343,1308,1943,1360,1586,1801,3003.0,0.0,0.0,0.0,1001.0,0.0,-3003.0,3003.0
11,5,3,3,0,2029,1601,1578,1375,1523,1501,1651,1865,1898,2708.0,0.0,0.0,0.0,903.0,0.0,-2708.0,2708.0
12,5,3,3,0,875,668,648,536,537,656,666,811,761,1120.0,0.0,0.0,0.0,373.0,0.0,-1120.0,1120.0
13,5,3,3,0,2945,3015,3119,2522,2789,2808,2753,3344,3669,5765.0,0.0,0.0,0.0,1922.0,0.0,-5765.0,5765.0
14,5,3,3,0,3197,2704,2715,2598,2658,2563,2664,3259,3278,5332.0,0.0,0.0,0.0,1777.0,0.0,-5332.0,5332.0
15,5,3,3,0,1592,1156,1224,1121,1218,1188,1319,1309,1393,2159.0,0.0,0.0,0.0,720.0,0.0,-2159.0,2159.0
16,5,3,3,0,1262,895,1069,835,836,949,1018,1151,1055,1688.0,0.0,0.0,0.0,563.0,0.0,-1688.0,1688.0
17,5,3,3,0,1541,1174,1020,997,939,1035,1185,1214,1290,1897.0,0.0,0.0,0.0,632.0,0.0,-1897.0,1897.0
18,5,3,3,0,741,463,546,473,389,402,400,437,440,582.0,0.0,0.0,0.0,194.0,0.0,-582.0,582.0
19,5,3,3,0,1322,959,988,854,912,964,1041,839,1156,1651.0,0.0,0.0,0.0,550.0,0.0,-1651.0,1651.0
20,5,3,3,0,235,212,191,173,197,218,241,244,273,391.0,0.0,0.0,0.0,130.0,0.0,-391.0,391.0
